INDICATIVO;VARIABLE;FECHA;HORA;VALOR;VALIDACION
5515;PM1;30/04/1951;24:00;69,60;R
5515;PM1;31/05/1951;24:00;42,00;R
5515;PM1;30/06/1951;24:00;2,10;R
5515;PM1;31/07/1951;24:00;2,20;R
5515;PM1;31/08/1951;24:00;1,10;R
5515;PM1;30/09/1951;24:00;101,60;R
5515;PM1;31/10/1951;24:00;70,80;R
5515;PM1;30/11/1951;24:00;121,00;R
5515;PM1;31/12/1951;24:00;21,00;R
5515;PM1;31/01/1952;24:00;45,10;R
5515;PM1;29/02/1952;24:00;17,30;R
5515;PM1;31/03/1952;24:00;37,40;R
5515;PM1;30/04/1952;24:00;73,80;R
5515;PM1;31/05/1952;24:00;111,70;R
5515;PM1;30/06/1952;24:00;2,10;R
5515;PM1;31/07/1952;24:00;18,50;R
5515;PM1;31/08/1952;24:00;56,10;R
5515;PM1;30/09/1952;24:00;8,00;R
5515;PM1;31/10/1952;24:00;36,60;R
5515;PM1;30/11/1952;24:00;55,00;R
5515;PM1;31/12/1952;24:00;84,60;R
5515;PM1;31/01/1953;24:00;25,40;R
5515;PM1;28/02/1953;24:00;27,20;R
5515;PM1;31/03/1953;24:00;21,50;R
5515;PM1;30/04/1953;24:00;12,90;R
5515;PM1;31/05/1953;24:00;4,70;R
5515;PM1;30/06/1953;24:00;3,90;R
5515;PM1;31/07/1953;24:00;1,40;R
5515;PM1;31/08/1953;24:00;0,10;R
5515;PM1;30/09/1953;24:00;7,30;R
5515;PM1;31/10/1953;24:00;77,30;R
5515;PM1;30/11/1953;24:00;15,00;R
5515;PM1;31/12/1953;24:00;62,80;R
5515;PM1;31/01/1954;24:00;20,70;R
5515;PM1;28/02/1954;24:00;49,60;R
5515;PM1;31/03/1954;24:00;106,10;R
5515;PM1;30/04/1954;24:00;56,30;R
5515;PM1;31/05/1954;24:00;10,70;R
5515;PM1;30/06/1954;24:00;1,60;R
5515;PM1;31/07/1954;24:00;7,40;R
5515;PM1;31/08/1954;24:00;0,20;R
5515;PM1;30/09/1954;24:00;0,40;R
5515;PM1;31/10/1954;24:00;6,10;R
5515;PM1;30/11/1954;24:00;89,30;R
5515;PM1;31/12/1954;24:00;47,00;R
5515;PM1;31/01/1955;24:00;108,00;R
5515;PM1;28/02/1955;24:00;104,70;R
5515;PM1;31/03/1955;24:00;48,60;R
5515;PM1;30/04/1955;24:00;26,80;R
5515;PM1;31/05/1955;24:00;4,60;R
5515;PM1;30/06/1955;24:00;17,90;R
5515;PM1;31/07/1955;24:00;7,80;R
5515;PM1;31/08/1955;24:00;13,00;R
5515;PM1;30/09/1955;24:00;62,10;R
5515;PM1;31/10/1955;24:00;123,60;R
5515;PM1;30/11/1955;24:00;32,90;R
5515;PM1;31/12/1955;24:00;61,90;R
5515;PM1;31/01/1956;24:00;51,30;R
5515;PM1;29/02/1956;24:00;20,40;R
5515;PM1;31/03/1956;24:00;102,50;R
5515;PM1;30/04/1956;24:00;116,60;R
5515;PM1;31/05/1956;24:00;13,00;R
5515;PM1;30/06/1956;24:00;1,50;R
5515;PM1;31/07/1956;24:00;12,50;R
5515;PM1;31/08/1956;24:00;8,00;R
5515;PM1;30/09/1956;24:00;36,60;R
5515;PM1;31/10/1956;24:00;13,50;R
5515;PM1;30/11/1956;24:00;29,40;R
5515;PM1;31/12/1956;24:00;31,10;R
5515;PM1;31/01/1957;24:00;41,90;R
5515;PM1;28/02/1957;24:00;23,00;R
5515;PM1;31/03/1957;24:00;108,10;R
5515;PM1;30/04/1957;24:00;64,60;R
5515;PM1;31/05/1957;24:00;24,40;R
5515;PM1;30/06/1957;24:00;12,70;R
5515;PM1;31/07/1957;24:00;0,00;R
5515;PM1;31/08/1957;24:00;0,10;R
5515;PM1;30/09/1957;24:00;7,00;R
5515;PM1;31/10/1957;24:00;37,20;R
5515;PM1;30/11/1957;24:00;69,20;R
5515;PM1;31/12/1957;24:00;55,20;R
5515;PM1;31/01/1958;24:00;37,00;R
5515;PM1;28/02/1958;24:00;25,70;R
5515;PM1;31/03/1958;24:00;65,30;R
5515;PM1;30/04/1958;24:00;60,20;R
5515;PM1;31/05/1958;24:00;7,80;R
5515;PM1;30/06/1958;24:00;7,90;R
5515;PM1;31/07/1958;24:00;0,00;R
5515;PM1;31/08/1958;24:00;0,10;R
5515;PM1;30/09/1958;24:00;0,30;R
5515;PM1;31/10/1958;24:00;29,10;R
5515;PM1;30/11/1958;24:00;3,50;R
5515;PM1;31/12/1958;24:00;178,60;R
5515;PM1;31/01/1959;24:00;36,50;R
5515;PM1;28/02/1959;24:00;28,20;R
5515;PM1;31/05/1959;24:00;149,60;R
5515;PM1;30/06/1959;24:00;0,10;R
5515;PM1;31/07/1959;24:00;0,20;R
5515;PM1;31/08/1959;24:00;17,40;R
5515;PM1;30/09/1959;24:00;46,70;R
5515;PM1;31/10/1959;24:00;57,90;R
5515;PM1;30/11/1959;24:00;60,30;R
5515;PM1;31/12/1959;24:00;58,30;R
5515;PM1;31/01/1960;24:00;40,60;R
5515;PM1;29/02/1960;24:00;110,40;R
5515;PM1;31/03/1960;24:00;197,80;R
5515;PM1;30/04/1960;24:00;46,60;R
5515;PM1;31/05/1960;24:00;16,10;R
5515;PM1;31/08/1960;24:00;0,10;R
5515;PM1;30/09/1960;24:00;1,60;R
5515;PM1;31/10/1960;24:00;118,00;R
5515;PM1;30/11/1960;24:00;55,80;R
5515;PM1;31/12/1960;24:00;80,20;R
5515;PM1;31/01/1961;24:00;42,40;R
5515;PM1;28/02/1961;24:00;0,00;R
5515;PM1;31/03/1961;24:00;7,30;R
5515;PM1;30/04/1961;24:00;31,50;R
5515;PM1;31/05/1961;24:00;45,70;R
5515;PM1;30/06/1961;24:00;10,10;R
5515;PM1;31/07/1961;24:00;1,90;R
5515;PM1;31/08/1961;24:00;0,10;R
5515;PM1;30/09/1961;24:00;34,30;R
5515;PM1;31/10/1961;24:00;26,40;R
5515;PM1;30/11/1961;24:00;102,80;R
5515;PM1;31/12/1961;24:00;117,30;R
5515;PM1;31/01/1962;24:00;24,90;R
5515;PM1;28/02/1962;24:00;29,30;R
5515;PM1;31/03/1962;24:00;109,60;R
5515;PM1;30/04/1962;24:00;68,90;R
5515;PM1;31/05/1962;24:00;39,40;R
5515;PM1;30/06/1962;24:00;3,00;R
5515;PM1;31/07/1962;24:00;0,00;R
5515;PM1;31/08/1962;24:00;0,40;R
5515;PM1;30/09/1962;24:00;15,30;R
5515;PM1;31/10/1962;24:00;140,50;R
5515;PM1;30/11/1962;24:00;97,50;R
5515;PM1;31/12/1962;24:00;99,60;R
5515;PM1;31/01/1963;24:00;103,60;R
5515;PM1;28/02/1963;24:00;185,40;R
5515;PM1;31/03/1963;24:00;20,80;R
5515;PM1;30/04/1963;24:00;43,90;R
5515;PM1;31/05/1963;24:00;95,40;R
5515;PM1;30/06/1963;24:00;13,70;R
5515;PM1;31/07/1963;24:00;1,10;R
5515;PM1;31/08/1963;24:00;1,70;R
5515;PM1;30/09/1963;24:00;80,20;R
5515;PM1;31/10/1963;24:00;26,80;R
5515;PM1;31/12/1963;24:00;213,70;R
5515;PM1;29/02/1964;24:00;91,10;R
5515;PM1;31/03/1964;24:00;83,90;R
5515;PM1;30/04/1964;24:00;25,40;R
5515;PM1;31/05/1964;24:00;25,90;R
5515;PM1;30/06/1964;24:00;10,30;R
5515;PM1;31/07/1964;24:00;0,00;R
5515;PM1;31/08/1964;24:00;0,60;R
5515;PM1;30/09/1964;24:00;1,00;R
5515;PM1;31/10/1964;24:00;11,70;R
5515;PM1;30/11/1964;24:00;66,90;R
5515;PM1;31/12/1964;24:00;50,70;R
5515;PM1;31/01/1965;24:00;46,30;R
5515;PM1;28/02/1965;24:00;32,60;R
5515;PM1;31/03/1965;24:00;34,90;R
5515;PM1;30/04/1965;24:00;7,80;R
5515;PM1;31/05/1965;24:00;6,00;R
5515;PM1;30/06/1965;24:00;21,10;R
5515;PM1;31/07/1965;24:00;0,00;R
5515;PM1;31/08/1965;24:00;0,00;R
5515;PM1;30/09/1965;24:00;72,90;R
5515;PM1;31/10/1965;24:00;79,50;R
5515;PM1;30/11/1965;24:00;106,70;R
5515;PM1;31/12/1965;24:00;39,70;R
5515;PM1;31/01/1966;24:00;118,40;R
5515;PM1;28/02/1966;24:00;81,20;R
5515;PM1;31/03/1966;24:00;11,70;R
5515;PM1;30/04/1966;24:00;53,20;R
5515;PM1;30/06/1966;24:00;3,40;R
5515;PM1;31/07/1966;24:00;11,40;R
5515;PM1;31/08/1966;24:00;5,40;R
5515;PM1;30/09/1966;24:00;18,20;R
5515;PM1;31/10/1966;24:00;91,90;R
5515;PM1;30/11/1966;24:00;17,60;R
5515;PM1;31/12/1966;24:00;5,80;R
5515;PM1;31/01/1967;24:00;32,60;R
5515;PM1;28/02/1967;24:00;74,80;R
5515;PM1;31/03/1967;24:00;38,50;R
5515;PM1;31/05/1967;24:00;196,40;R
5515;PM1;30/06/1967;24:00;70,60;R
5515;PM1;31/07/1967;24:00;0,40;R
5515;PM1;31/08/1967;24:00;0,00;R
5515;PM1;30/11/1972;24:00;22,70;R
5515;PM1;31/12/1972;24:00;37,50;R
5515;PM1;31/01/1973;24:00;41,50;R
5515;PM1;28/02/1973;24:00;32,60;R
5515;PM1;31/03/1973;24:00;57,10;R
5515;PM1;30/04/1973;24:00;19,50;R
5515;PM1;31/05/1973;24:00;62,80;R
5515;PM1;30/06/1973;24:00;31,20;R
5515;PM1;31/07/1973;24:00;0,00;R
5515;PM1;31/08/1973;24:00;1,70;R
5515;PM1;30/09/1973;24:00;0,10;R
5515;PM1;31/10/1973;24:00;76,10;R
5515;PM1;30/11/1973;24:00;16,90;R
5515;PM1;31/12/1973;24:00;74,50;R
5515;PM1;31/01/1974;24:00;25,40;R
5515;PM1;28/02/1974;24:00;56,30;R
5515;PM1;31/03/1974;24:00;29,10;R
5515;PM1;30/04/1974;24:00;108,80;R
5515;PM1;31/05/1974;24:00;8,80;R
5515;PM1;30/06/1974;24:00;21,70;R
5515;PM1;31/07/1974;24:00;0,00;R
5515;PM1;31/08/1974;24:00;0,00;R
5515;PM1;30/09/1974;24:00;3,50;R
5515;PM1;31/10/1974;24:00;38,90;R
5515;PM1;30/11/1974;24:00;13,80;R
5515;PM1;31/12/1974;24:00;0,60;R
5515;PM1;31/01/1975;24:00;19,90;R
5515;PM1;28/02/1975;24:00;44,60;R
5515;PM1;31/03/1975;24:00;107,80;R
5515;PM1;30/04/1975;24:00;49,10;R
5515;PM1;31/05/1975;24:00;67,40;R
5515;PM1;30/06/1975;24:00;47,70;R
5515;PM1;31/07/1975;24:00;0,00;R
5515;PM1;31/08/1975;24:00;4,80;R
5515;PM1;30/09/1975;24:00;3,30;R
5515;PM1;31/10/1975;24:00;11,60;R
5515;PM1;30/11/1975;24:00;16,40;R
5515;PM1;31/12/1975;24:00;46,70;R
5515;PM1;31/01/1976;24:00;44,10;R
5515;PM1;29/02/1976;24:00;34,70;R
5515;PM1;31/03/1976;24:00;32,60;R
5515;PM1;30/04/1976;24:00;110,70;R
5515;PM1;31/05/1976;24:00;40,70;R
5515;PM1;30/06/1976;24:00;8,10;R
5515;PM1;31/07/1976;24:00;6,50;R
5515;PM1;31/08/1976;24:00;2,10;R
5515;PM1;30/09/1976;24:00;21,50;R
5515;PM1;31/10/1976;24:00;94,00;R
5515;PM1;30/11/1976;24:00;37,90;R
5515;PM1;31/12/1976;24:00;177,40;R
5515;PM1;31/01/1990;24:00;40,00;R
5515;PM1;28/02/1990;24:00;0,00;R
5515;PM1;31/03/1990;24:00;36,90;R
5515;PM1;30/04/1990;24:00;90,20;R
5515;PM1;31/05/1990;24:00;33,70;R
5515;PM1;30/06/1990;24:00;0,00;R
5515;PM1;31/07/1990;24:00;1,70;R
5515;PM1;30/09/1990;24:00;33,00;R
5515;PM1;31/10/1990;24:00;66,90;R
5515;PM1;30/11/1990;24:00;50,90;R
5515;PM1;31/12/1990;24:00;23,90;R
5515;PM1;31/01/1991;24:00;3,60;R
5515;PM1;28/02/1991;24:00;53,30;R
5515;PM1;31/03/1991;24:00;52,40;R
5515;PM1;30/04/1991;24:00;15,80;R
5515;PM1;31/05/1991;24:00;3,70;R
5515;PM1;30/06/1991;24:00;9,10;R
5515;PM1;31/07/1991;24:00;4,60;R
5515;PM1;30/09/1991;24:00;55,70;R
5515;PM1;31/10/1991;24:00;47,90;R
5515;PM1;31/01/1992;24:00;19,30;R
5515;PM1;29/02/1992;24:00;36,40;R
5515;PM1;31/03/1992;24:00;22,50;R
5515;PM1;30/04/1992;24:00;35,70;R
5515;PM1;31/05/1992;24:00;4,20;R
5515;PM1;30/06/1992;24:00;63,00;R
5515;PM1;31/07/1992;24:00;11,80;R
5515;PM1;30/09/1992;24:00;25,10;R
5515;PM1;31/10/1992;24:00;105,00;R
5515;PM1;30/11/1992;24:00;16,80;R
5515;PM1;31/12/1992;24:00;33,10;R
5515;PM1;31/01/1993;24:00;0,00;R
5515;PM1;28/02/1993;24:00;15,50;R
5515;PM1;31/03/1993;24:00;26,80;R
5515;PM1;30/04/1993;24:00;53,60;R
5515;PM1;31/05/1993;24:00;48,70;R
5515;PM1;30/06/1993;24:00;4,80;R
5515;PM1;31/07/1993;24:00;0,00;R
5515;PM1;30/09/1993;24:00;3,80;R
5515;PM1;31/10/1993;24:00;71,00;R
5515;PM1;30/11/1993;24:00;38,30;R
5515;PM1;31/12/1993;24:00;7,20;R
5515;PM1;31/01/1994;24:00;52,00;R
5515;PM1;28/02/1994;24:00;55,60;R
5515;PM1;31/03/1994;24:00;2,30;R
5515;PM1;30/04/1994;24:00;36,70;R
5515;PM1;31/05/1994;24:00;23,10;R
5515;PM1;30/06/1994;24:00;0,00;R
5515;PM1;31/07/1994;24:00;0,30;R
5515;PM1;30/09/1994;24:00;36,40;R
5515;PM1;31/10/1994;24:00;32,90;R
5515;PM1;30/11/1994;24:00;38,10;R
5515;PM1;31/12/1994;24:00;5,40;R
5515;PM1;31/01/1995;24:00;12,40;R
5515;PM1;28/02/1995;24:00;9,50;R
5515;PM1;31/03/1995;24:00;27,00;R
5515;PM1;30/04/1995;24:00;12,60;R
5515;PM1;31/05/1995;24:00;0,20;R
5515;PM1;30/06/1995;24:00;21,40;R
5515;PM1;31/07/1995;24:00;0,00;R
5515;PM1;30/09/1995;24:00;5,60;R
5515;PM1;31/10/1995;24:00;6,30;R
5515;PM1;30/11/1995;24:00;46,60;R
5515;PM1;31/12/1995;24:00;157,10;R
5515;PM1;31/01/1996;24:00;160,50;R
5515;PM1;29/02/1996;24:00;74,40;R
5515;PM1;31/03/1996;24:00;44,20;R
5515;PM1;30/04/1996;24:00;28,20;R
5515;PM1;31/05/1996;24:00;99,40;R
5515;PM1;30/06/1996;24:00;13,50;R
5515;PM1;31/07/1996;24:00;10,90;R
5515;PM1;30/09/1996;24:00;53,50;R
5515;PM1;31/10/1996;24:00;32,10;R
5515;PM1;30/11/1996;24:00;94,80;R
5515;PM1;31/12/1996;24:00;190,00;R
5515;PM1;31/01/1997;24:00;144,90;R
5515;PM1;28/02/1997;24:00;0,00;R
5515;PM1;31/03/1997;24:00;0,00;R
5515;PM1;30/04/1997;24:00;93,40;R
5515;PM1;31/05/1997;24:00;69,10;R
5515;PM1;30/06/1997;24:00;33,70;R
5515;PM1;31/07/1997;24:00;0,00;R
5515;PM1;30/09/1997;24:00;50,90;R
5515;PM1;31/10/1997;24:00;31,70;R
5515;PM1;30/11/1997;24:00;136,00;R
5515;PM1;31/12/1997;24:00;128,50;R
5515;PM1;31/01/1998;24:00;12,20;R
5515;PM1;28/02/1998;24:00;58,50;R
5515;PM1;31/03/1998;24:00;16,20;R
5515;PM1;30/04/1998;24:00;32,30;R
5515;PM1;31/05/1998;24:00;60,80;R
5515;PM1;30/06/1998;24:00;24,00;R
5515;PM1;31/07/1998;24:00;0,00;R
5515;PM1;30/09/1998;24:00;51,90;R
5515;PM1;31/10/1998;24:00;1,50;R
5515;PM1;30/11/1998;24:00;11,60;R
5515;PM1;31/12/1998;24:00;29,20;R
5515;PM1;31/01/1999;24:00;30,90;R
5515;PM1;28/02/1999;24:00;28,70;R
5515;PM1;31/03/1999;24:00;46,30;R
5515;PM1;30/04/1999;24:00;6,10;R
5515;PM1;31/05/1999;24:00;9,70;R
5515;PM1;30/06/1999;24:00;3,40;R
5515;PM1;31/07/1999;24:00;0,20;R
5515;PM1;30/09/1999;24:00;11,50;R
5515;PM1;31/10/1999;24:00;130,40;R
5515;PM1;30/11/1999;24:00;39,50;R
5515;PM1;31/12/1999;24:00;45,60;R
5515;PM1;31/01/2000;24:00;12,00;R
5515;PM1;29/02/2000;24:00;0,00;R
5515;PM1;31/03/2000;24:00;23,80;R
5515;PM1;30/04/2000;24:00;76,20;R
5515;PM1;31/05/2000;24:00;86,40;R
5515;PM1;30/06/2000;24:00;0,00;R
5515;PM1;31/07/2000;24:00;0,00;R
5515;PM1;30/09/2000;24:00;23,30;R
5515;PM1;31/10/2000;24:00;51,10;R
5515;PM1;30/11/2000;24:00;67,30;R
5515;PM1;31/01/2001;24:00;87,60;R
5515;PM1;28/02/2001;24:00;31,00;R
5515;PM1;31/03/2001;24:00;74,60;R
5515;PM1;30/04/2001;24:00;13,20;R
5515;PM1;31/05/2001;24:00;34,10;R
5515;PM1;30/06/2001;24:00;0,00;R
5515;PM1;31/07/2001;24:00;0,30;R
5515;PM1;30/09/2001;24:00;40,20;R
5515;PM1;31/10/2001;24:00;69,50;R
5515;PM1;30/11/2001;24:00;32,10;R
5515;PM1;31/12/2001;24:00;68,40;R
5515;PM1;31/01/2002;24:00;21,20;R
5515;PM1;28/02/2002;24:00;3,60;R
5515;PM1;31/03/2002;24:00;89,70;R
5515;PM1;30/04/2002;24:00;50,70;R
5515;PM1;31/05/2002;24:00;36,50;R
5515;PM1;30/06/2002;24:00;11,10;R
5515;PM1;30/09/2002;24:00;15,10;R
5515;PM1;31/10/2002;24:00;26,20;R
5515;PM1;30/11/2002;24:00;146,50;R
5515;PM1;31/12/2002;24:00;63,60;R
5515;PM1;31/01/2003;24:00;91,80;R
5515;PM1;28/02/2003;24:00;73,30;R
5515;PM1;31/03/2003;24:00;39,80;R
5515;PM1;30/04/2003;24:00;31,60;R
5515;PM1;31/05/2003;24:00;16,80;R
5515;PM1;31/07/2003;24:00;1,00;R
5515;PM1;30/09/2003;24:00;6,70;R
5515;PM1;31/10/2003;24:00;97,30;R
5515;PM1;30/11/2003;24:00;48,60;R
5515;PM1;31/01/2004;24:00;21,30;R
5515;PM1;29/02/2004;24:00;52,60;R
5515;PM1;31/03/2004;24:00;85,30;R
5515;PM1;30/04/2004;24:00;68,30;R
5515;PM1;31/05/2004;24:00;84,70;R
5515;PM1;30/06/2004;24:00;9,70;R
5515;PM1;31/07/2004;24:00;1,00;R
5515;PM1;30/09/2004;24:00;0,50;R
5515;PM1;30/11/2004;24:00;7,00;R
5515;TM1;31/01/1961;24:00;6,40;R
5515;TM1;28/02/1961;24:00;12,00;R
5515;TM1;31/03/1961;24:00;12,90;R
5515;TM1;30/04/1961;24:00;14,90;R
5515;TM1;31/05/1961;24:00;19,40;R
5515;TM1;30/06/1961;24:00;21,60;R
5515;TM1;31/07/1961;24:00;26,00;R
5515;TM1;31/08/1961;24:00;26,10;R
5515;TM1;30/09/1961;24:00;23,10;R
5515;TM1;31/10/1961;24:00;16,00;R
5515;TM1;30/11/1961;24:00;10,20;R
5515;TM1;31/12/1961;24:00;8,90;R
5515;TM1;31/01/1962;24:00;8,00;R
5515;TM1;31/03/1962;24:00;9,50;R
5515;TM1;30/04/1962;24:00;13,20;R
5515;TM1;31/05/1962;24:00;17,40;R
5515;TM1;30/06/1962;24:00;21,60;R
5515;TM1;31/07/1962;24:00;27,30;R
5515;TM1;31/08/1962;24:00;27,00;R
5515;TM1;30/09/1962;24:00;23,10;R
5515;TM1;31/10/1962;24:00;16,90;R
5515;TM1;30/11/1962;24:00;7,60;R
5515;TM1;31/12/1962;24:00;6,70;R
5515;TM1;31/01/1963;24:00;7,20;R
5515;TM1;28/02/1963;24:00;6,20;R
5515;TM1;31/03/1963;24:00;10,20;R
5515;TM1;30/04/1963;24:00;13,30;R
5515;TM1;31/05/1963;24:00;16,40;R
5515;TM1;30/06/1963;24:00;20,60;R
5515;TM1;31/07/1963;24:00;25,40;R
5515;TM1;31/08/1963;24:00;24,80;R
5515;TM1;30/09/1963;24:00;19,20;R
5515;TM1;31/10/1963;24:00;16,80;R
5515;TM1;30/11/1963;24:00;11,20;R
5515;TM1;31/12/1963;24:00;7,60;R
5515;TM1;31/01/1964;24:00;6,70;R
5515;TM1;29/02/1964;24:00;8,80;R
5515;TM1;31/03/1964;24:00;10,20;R
5515;TM1;30/04/1964;24:00;12,40;R
5515;TM1;31/05/1964;24:00;21,50;R
5515;TM1;30/06/1964;24:00;22,10;R
5515;TM1;31/07/1964;24:00;25,70;R
5515;TM1;31/08/1964;24:00;24,80;R
5515;TM1;30/09/1964;24:00;24,70;R
5515;TM1;31/10/1964;24:00;14,70;R
5515;TM1;30/11/1964;24:00;10,40;R
5515;TM1;31/12/1964;24:00;6,00;R
5515;TM1;31/01/1965;24:00;6,80;R
5515;TM1;31/03/1965;24:00;11,30;R
5515;TM1;30/04/1965;24:00;13,50;R
5515;TM1;31/05/1965;24:00;20,00;R
5515;TM1;30/06/1965;24:00;24,10;R
5515;TM1;31/07/1965;24:00;24,50;R
5515;TM1;31/08/1965;24:00;24,80;R
5515;TM1;30/09/1965;24:00;18,00;R
5515;TM1;31/10/1965;24:00;14,80;R
5515;TM1;30/11/1965;24:00;9,90;R
5515;TM1;31/12/1965;24:00;7,70;R
5515;TM1;31/01/1966;24:00;8,80;R
5515;TM1;28/02/1966;24:00;10,00;R
5515;TM1;31/03/1966;24:00;10,00;R
5515;TM1;30/04/1966;24:00;12,70;R
5515;TM1;31/05/1966;24:00;17,80;R
5515;TM1;30/06/1966;24:00;21,10;R
5515;TM1;31/07/1966;24:00;25,00;R
5515;TM1;31/08/1966;24:00;24,90;R
5515;TM1;31/10/1966;24:00;13,40;R
5515;TM1;30/11/1966;24:00;7,10;R
5515;TM1;31/01/1967;24:00;6,80;R
5515;TM1;28/02/1967;24:00;7,90;R
5515;TM1;31/03/1967;24:00;11,90;R
5515;TM1;30/04/1967;24:00;11,60;R
5515;TM1;31/05/1967;24:00;16,10;R
5515;TM1;30/06/1967;24:00;19,50;R
5515;TM1;31/07/1967;24:00;26,20;R
5515;TM1;31/08/1967;24:00;24,90;R
5515;TM1;30/11/1972;24:00;11,30;R
5515;TM1;31/12/1972;24:00;7,00;R
5515;TM1;31/01/1973;24:00;6,70;R
5515;TM1;28/02/1973;24:00;6,70;R
5515;TM1;31/03/1973;24:00;9,30;R
5515;TM1;30/04/1973;24:00;12,60;R
5515;TM1;31/05/1973;24:00;17,40;R
5515;TM1;30/06/1973;24:00;20,40;R
5515;TM1;31/07/1973;24:00;24,20;R
5515;TM1;31/08/1973;24:00;25,90;R
5515;TM1;30/09/1973;24:00;21,90;R
5515;TM1;31/10/1973;24:00;15,00;R
5515;TM1;30/11/1973;24:00;12,10;R
5515;TM1;31/12/1973;24:00;6,10;R
5515;TM1;31/01/1974;24:00;8,60;R
5515;TM1;28/02/1974;24:00;6,50;R
5515;TM1;31/03/1974;24:00;8,90;R
5515;TM1;30/04/1974;24:00;9,60;R
5515;TM1;31/05/1974;24:00;17,40;R
5515;TM1;30/06/1974;24:00;20,30;R
5515;TM1;31/07/1974;24:00;25,40;R
5515;TM1;31/08/1974;24:00;25,00;R
5515;TM1;30/09/1974;24:00;21,10;R
5515;TM1;31/10/1974;24:00;13,50;R
5515;TM1;30/11/1974;24:00;11,40;R
5515;TM1;31/12/1974;24:00;9,30;R
5515;TM1;31/01/1975;24:00;8,00;R
5515;TM1;28/02/1975;24:00;9,10;R
5515;TM1;31/03/1975;24:00;7,90;R
5515;TM1;30/04/1975;24:00;11,90;R
5515;TM1;31/05/1975;24:00;13,80;R
5515;TM1;30/06/1975;24:00;19,30;R
5515;TM1;31/07/1975;24:00;26,80;R
5515;TM1;31/08/1975;24:00;25,70;R
5515;TM1;30/09/1975;24:00;19,90;R
5515;TM1;31/10/1975;24:00;17,00;R
5515;TM1;30/11/1975;24:00;10,30;R
5515;TM1;31/12/1975;24:00;6,70;R
5515;TM1;31/01/1976;24:00;6,80;R
5515;TM1;29/02/1976;24:00;8,30;R
5515;TM1;31/03/1976;24:00;9,50;R
5515;TM1;30/04/1976;24:00;10,20;R
5515;TM1;31/05/1976;24:00;16,60;R
5515;TM1;30/06/1976;24:00;22,00;R
5515;TM1;31/07/1976;24:00;24,40;R
5515;TM1;31/08/1976;24:00;24,70;R
5515;TM1;30/09/1976;24:00;19,40;R
5515;TM1;31/10/1976;24:00;12,70;R
5515;TM1;30/11/1976;24:00;8,10;R
5515;TM1;31/12/1976;24:00;8,30;R
5515;TM1;31/01/1977;24:00;7,40;R
5515;TM1;28/02/1986;24:00;11,10;I
5515;TM1;28/02/1987;24:00;11,70;I
5515;TM1;29/02/1988;24:00;11,60;I
5515;TM1;30/06/1989;24:00;22,30;I
5515;TM1;31/01/1990;24:00;6,70;R
5515;TM1;28/02/1990;24:00;12,10;R
5515;TM1;31/03/1990;24:00;9,00;I
5515;TM1;30/04/1990;24:00;12,10;R
5515;TM1;31/05/1990;24:00;17,90;R
5515;TM1;30/06/1990;24:00;23,10;R
5515;TM1;31/07/1990;24:00;26,60;R
5515;TM1;30/09/1990;24:00;23,40;R
5515;TM1;31/10/1990;24:00;15,30;R
5515;TM1;30/11/1990;24:00;10,70;R
5515;TM1;31/12/1990;24:00;6,70;R
5515;TM1;31/01/1991;24:00;6,70;R
5515;TM1;28/02/1991;24:00;6,70;R
5515;TM1;31/03/1991;24:00;10,50;R
5515;TM1;30/04/1991;24:00;12,60;R
5515;TM1;31/05/1991;24:00;16,40;R
5515;TM1;30/06/1991;24:00;23,20;R
5515;TM1;31/07/1991;24:00;26,50;R
5515;TM1;30/09/1991;24:00;22,50;R
5515;TM1;31/10/1991;24:00;13,70;R
5515;TM1;31/01/1992;24:00;5,90;R
5515;TM1;29/02/1992;24:00;8,70;R
5515;TM1;31/03/1992;24:00;11,40;R
5515;TM1;30/04/1992;24:00;14,40;R
5515;TM1;31/05/1992;24:00;18,60;R
5515;TM1;30/06/1992;24:00;17,80;R
5515;TM1;31/07/1992;24:00;25,70;R
5515;TM1;30/09/1992;24:00;22,40;R
5515;TM1;31/10/1992;24:00;13,50;R
5515;TM1;30/11/1992;24:00;11,60;R
5515;TM1;31/12/1992;24:00;7,90;R
5515;TM1;31/01/1993;24:00;6,90;R
5515;TM1;28/02/1993;24:00;7,80;R
5515;TM1;31/03/1993;24:00;11,20;R
5515;TM1;30/04/1993;24:00;12,60;R
5515;TM1;31/05/1993;24:00;15,90;R
5515;TM1;30/06/1993;24:00;22,20;R
5515;TM1;31/07/1993;24:00;26,80;R
5515;TM1;30/09/1993;24:00;19,60;R
5515;TM1;31/10/1993;24:00;13,10;R
5515;TM1;30/11/1993;24:00;10,10;R
5515;TM1;31/12/1993;24:00;7,80;R
5515;TM1;31/01/1994;24:00;6,80;R
5515;TM1;28/02/1994;24:00;8,10;R
5515;TM1;31/03/1994;24:00;13,40;R
5515;TM1;30/04/1994;24:00;12,90;R
5515;TM1;31/05/1994;24:00;18,60;R
5515;TM1;30/06/1994;24:00;24,20;R
5515;TM1;31/07/1994;24:00;29,30;R
5515;TM1;30/09/1994;24:00;20,80;R
5515;TM1;31/10/1994;24:00;16,30;R
5515;TM1;30/11/1994;24:00;12,90;R
5515;TM1;31/12/1994;24:00;7,90;R
5515;TM1;31/01/1995;24:00;7,60;R
